fips,county,state,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,residential_sales_mwh,residential_customers,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,wfh_rate,covid_deaths_per_100k,covid_cases_per_100k,role,is_treated,dc_opening_year,dc_active,years_since_dc,primary_operator,all_operators,analysis_diD,classifier_dc,cohort_flags
01089,Madison County,AL,2024,69038.0,32236676.0,,,,,,,11.451686360114168,,,229807.0,17706841421.0,77051.0,414.0,13778.0,,,,0.0,0.0,treated,1,2021.0,1,3.0,Meta,Meta,1,1,
01097,Mobile County,AL,2010,31865.0,18578659.0,40996.0,,19.8,332.3805448952068,9.7,36.3,11.183780637921556,,,165715.0,6644370534.0,40095.0,231.0,9848.0,11.1,192800.0,2.6550492350356043,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2011,33670.0,19029979.0,42187.0,,20.1,333.9260469149339,10.4,36.4,11.494291091354269,,,165059.0,6932161729.0,41998.0,416.0,9777.0,10.7,193845.0,2.797610288707731,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2012,33281.0,19005224.0,42973.0,19.5,20.3,335.3714980144366,11.1,36.6,11.744594375177888,,,163667.0,6943628657.0,42425.0,,9673.0,9.4,188890.0,2.842932399423173,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2013,33676.0,19243032.0,43028.0,19.8,20.7,336.09625711947706,11.9,36.7,11.599011052229384,,,163890.0,7005038116.0,42742.0,179.0,9492.0,8.7,186932.0,3.079640947288006,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2014,34399.0,19211576.0,43844.0,19.9,21.4,336.79335987258554,11.1,36.9,11.795529969507264,,,165758.0,7217413021.0,43542.0,165.0,9543.0,7.7,185640.0,3.3087774762146203,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2015,35768.0,19295626.0,43809.0,19.3,22.0,336.9609248284086,9.8,37.0,12.203440964938602,,,167366.0,7476865484.0,44674.0,154.0,9675.0,6.9,186483.0,3.6685120861143057,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2016,35940.0,19669523.0,44263.0,19.5,22.5,336.99346171303443,8.7,37.2,12.657752929218509,,,169094.0,7665234084.0,45331.0,55.0,9943.0,6.6,186230.0,3.902384430516941,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2017,36679.0,19734787.0,45802.0,19.3,23.0,337.0235583313133,7.5,37.3,13.371678774346734,,,170070.0,7912260702.0,46524.0,120.0,10134.0,5.3,189017.0,4.148424393694068,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2018,37827.0,20064093.0,46166.0,19.3,22.9,337.2928010515921,6.2,37.6,12.809313617421154,,,171077.0,8133175351.0,47541.0,169.0,10237.0,4.7,191026.0,4.29469598363704,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2019,39294.0,20526354.0,47583.0,18.8,23.2,336.8494859985651,5.8,37.9,13.406453152964865,,,171826.0,8354150885.0,48620.0,133.0,10302.0,3.9,191726.0,4.348682647568388,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2020,42588.0,20805653.0,49625.0,17.9,24.4,336.7380471687216,5.6,38.1,13.505099851415295,,,164350.0,8507902921.0,51767.0,115.0,10449.0,8.5,194559.0,4.901774013843427,122.189,6244.174,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2021,47810.0,21999897.0,51169.0,17.6,23.9,337.26107758908194,5.8,38.3,14.03557274846242,,,169918.0,9234339881.0,54346.0,122.0,10931.0,4.6,189877.0,5.651029214363489,214.434,12809.275,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2022,48370.0,22260072.0,55352.0,17.6,24.2,336.6575183792727,5.9,38.2,15.495259144575291,,,172206.0,9837201223.0,57125.0,134.0,11457.0,3.2,189712.0,6.318821912609468,88.864,12494.869,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2023,51482.0,23356983.0,58119.0,16.3,25.2,336.0751081444703,5.3,38.4,,,,171453.0,10153380744.0,59220.0,178.0,12012.0,,,7.493639832818463,10.142,1099.939,control,0,,0,0.0,,,1,0,MINOR_COLO
01097,Mobile County,AL,2024,53901.0,24306390.0,,,,,,,16.771127232152296,,,175327.0,10817638079.0,61700.0,192.0,12216.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
01101,Montgomery County,AL,2010,35672.0,13322352.0,43725.0,,30.5,290.3393391481505,7.9,34.6,11.201911496640992,,,129345.0,5283793720.0,40850.0,,6373.0,9.9,108868.0,2.373481931646096,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2011,37278.0,13352807.0,44587.0,,31.2,291.5120646845356,8.6,34.6,11.51902279049654,,,127364.0,5355662835.0,42050.0,,6298.0,9.7,109098.0,2.2599038423332143,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2012,37066.0,13363796.0,44401.0,20.4,30.9,292.06850448844466,8.7,34.7,11.767103179895296,,,127336.0,5359506790.0,42090.0,,6326.0,8.3,107436.0,2.3262824699794,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2013,37312.0,13411377.0,44790.0,21.2,31.5,291.5642707073279,8.9,34.8,11.63442997922998,,,128427.0,5408324267.0,42112.0,,6303.0,7.4,106274.0,2.220139178986622,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2014,38258.0,13293034.0,44830.0,22.0,31.3,291.3987394155472,8.9,34.9,11.818099981806762,,,128537.0,5506837167.0,42842.0,,6312.0,6.8,105193.0,2.690496292302841,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2015,39743.0,13579621.0,44369.0,22.6,31.1,290.4921372636404,8.8,35.2,12.210233813229175,,,128963.0,5664265882.0,43922.0,,6325.0,6.1,104799.0,2.7964353578360144,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2016,40732.0,13968351.0,45358.0,21.3,31.5,289.5422423123448,8.4,36.0,12.648729615469836,,,131172.0,5874784095.0,44787.0,,6371.0,5.7,104883.0,3.1060060780550223,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2017,41610.0,14011331.0,46545.0,20.8,32.3,289.1958999172343,7.6,35.9,13.3517500118829,,,132033.0,5952771603.0,45085.0,418.0,6406.0,4.4,106956.0,3.3870499854955036,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2018,42426.0,13975524.0,47990.0,20.7,32.1,288.9679760616286,7.6,36.2,12.795292246356595,,,131023.0,6019827067.0,45945.0,444.0,6406.0,4.0,107078.0,3.567883036009747,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2019,43199.0,14144889.0,50124.0,19.4,33.4,288.9679760616286,6.6,36.4,13.382047246542989,,,130780.0,6248414421.0,47778.0,408.0,6425.0,3.3,107719.0,3.496713089695686,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2020,46080.0,13806220.0,51963.0,18.8,33.7,288.3440504233781,6.4,36.7,13.484883470672395,,,124286.0,6357340283.0,51151.0,361.0,6470.0,8.4,108049.0,5.1786707101339395,121.618,7101.405,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2021,49744.0,14287535.0,52511.0,19.6,33.4,291.6814159292035,6.6,36.8,14.00610404514345,,,126809.0,6725193002.0,53034.0,303.0,6641.0,4.7,106859.0,5.763601187160034,229.134,9589.717,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2022,50837.0,14712897.0,56707.0,19.6,33.7,290.4844973578659,6.8,36.9,15.45002021100841,,,128398.0,7209035855.0,56146.0,301.0,6914.0,3.0,106639.0,6.330276165311515,90.332,13908.02,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2023,54179.0,15275538.0,58153.0,19.3,34.3,289.2939453746737,6.0,36.9,,,,131103.0,7749398066.0,59109.0,303.0,7141.0,,,7.292955528514311,5.728,2029.162,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01101,Montgomery County,AL,2024,57265.0,15685249.0,,,,,,,16.72792412688589,,,132903.0,8188088851.0,61610.0,279.0,7267.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2010,42241.0,9069526.0,68380.0,,39.6,239.2035037685883,5.5,36.5,11.205835995976972,,,70429.0,3012343122.0,42771.0,183.0,4854.0,7.0,102466.0,4.895410419530492,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2011,44615.0,9267695.0,68883.0,,40.0,244.07338561825216,6.5,36.8,11.512431151777209,,,71175.0,3136384946.0,44066.0,113.0,4872.0,6.2,104209.0,4.957188877585622,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2012,46284.0,9421342.0,69379.0,7.7,40.5,248.5702281523732,6.4,36.9,11.758319662027056,,,74489.0,3400650992.0,45653.0,,4854.0,5.2,105474.0,5.053252464619938,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2013,46700.0,9900651.0,68770.0,7.9,40.3,252.55398248115705,6.5,37.3,11.616190106570864,,,76826.0,3552633412.0,46242.0,99.0,4938.0,4.7,106861.0,4.707128174248874,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2014,48325.0,10236380.0,69723.0,8.6,40.2,256.12140965573434,6.2,37.5,11.810450795451183,,,78679.0,3771696213.0,47938.0,124.0,5046.0,4.5,107413.0,4.815252372998737,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2015,50217.0,10993628.0,70187.0,8.3,40.8,259.12864127113465,5.5,37.9,12.213622303540538,,,83420.0,4151122586.0,49762.0,134.0,5468.0,4.2,107932.0,4.860280744767436,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2016,50745.0,11176098.0,72310.0,8.5,41.4,262.21099001833363,4.6,38.1,12.655188340893336,,,84014.0,4240659417.0,50475.0,124.0,5667.0,4.3,108670.0,4.759976693890047,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2017,52316.0,11639599.0,74063.0,8.3,42.2,265.7376756976981,4.3,38.5,13.371094200673728,,,84811.0,4398577216.0,51864.0,129.0,5801.0,3.3,112591.0,4.945322229140722,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2018,54529.0,11879718.0,75761.0,8.4,42.1,268.97153188021997,4.0,38.9,12.811406515476197,,,85040.0,4597142603.0,54059.0,153.0,5857.0,2.8,115828.0,5.170382150350153,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2019,57402.0,12206604.0,77799.0,7.5,42.9,271.7355876960684,3.6,39.3,13.402842310168708,,,84905.0,4686372827.0,55195.0,135.0,5905.0,2.3,118161.0,5.370500123089742,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2020,59916.0,12275473.0,78889.0,6.9,44.2,275.4507027907924,3.8,39.5,13.503065653824809,,,81126.0,4751551382.0,58570.0,157.0,5963.0,4.2,117653.0,8.240099449476114,48.259,7340.98,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2021,65375.0,12929663.0,82592.0,7.0,44.8,281.0908535343247,3.3,39.7,14.03032739503528,,,83679.0,5074657985.0,60644.0,192.0,6381.0,2.1,118888.0,10.911661033536005,130.252,11975.711,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2022,67471.0,13281571.0,90618.0,6.9,45.6,285.08352006518635,3.1,40.0,15.482910288679784,,,86332.0,5488813589.0,63578.0,170.0,6809.0,1.8,120856.0,13.117617848402086,44.511,15211.871,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2023,71510.0,13237066.0,93543.0,6.9,46.2,288.95268893868405,2.9,40.0,,,,85595.0,5546417010.0,64798.0,182.0,6982.0,,,15.15056132619872,5.154,2177.743,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
01117,Shelby County,AL,2024,74513.0,13301277.0,,,,,,,16.759724758351176,,,85169.0,5686893091.0,66772.0,184.0,7251.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04013,Maricopa County,AZ,2010,36205.0,193418704.0,55054.0,,29.0,407.6825470517047,7.1,34.1,11.103552103559275,,,1602744.0,72961390716.0,45523.0,5070.0,93270.0,9.5,1923669.0,5.200523517842881,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2011,37876.0,199565318.0,55099.0,,29.1,412.7863355311661,8.3,34.4,11.208245502863704,,,1626646.0,76373141049.0,46951.0,5287.0,94184.0,8.5,1904041.0,5.494711349868342,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2012,39300.0,207161028.0,54385.0,15.8,29.5,417.507698500466,9.0,34.6,11.453271423263168,,,1666812.0,80194296774.0,48112.0,6131.0,95023.0,7.3,1911529.0,5.578701155106621,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2013,39642.0,208837671.0,53596.0,16.7,29.8,422.6525659349831,9.5,35.0,11.929549585500112,,,1713992.0,82793243514.0,48304.0,9228.0,91673.0,6.6,1929092.0,5.799061700079384,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2014,41208.0,212344584.0,53689.0,17.1,30.0,428.9797030839211,8.9,35.3,12.092745290193122,,,1755209.0,86662090637.0,49374.0,9910.0,93448.0,5.8,1973683.0,5.877295359902765,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2015,42997.0,219346351.0,54229.0,17.0,30.4,436.6696182656596,7.7,35.6,12.307431880382104,,,1817078.0,91647160639.0,50437.0,10818.0,93432.0,5.1,2033488.0,5.899330781913832,0.0,0.0,treated,1,2016.0,0,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2016,44357.0,227182991.0,55676.0,16.5,31.0,444.3209540054807,6.8,35.8,12.401989342485855,,,1871953.0,95629198640.0,51085.0,10713.0,93915.0,4.7,2088551.0,6.119725652886593,0.0,0.0,treated,1,2016.0,1,0.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2017,46441.0,237581202.0,58580.0,15.7,31.4,451.59692807661816,6.0,36.0,12.644348469087866,,,1927372.0,101355844508.0,52588.0,11613.0,96333.0,4.3,2088547.0,6.377147603726368,0.0,0.0,treated,1,2016.0,1,1.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2018,48805.0,248468203.0,61606.0,14.7,32.0,462.2918014230272,5.5,36.1,12.99186007545069,,,1993417.0,108256719352.0,54307.0,12254.0,98802.0,4.1,2154368.0,6.607014282468747,0.0,0.0,treated,1,2016.0,1,2.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2019,51612.0,260315487.0,64468.0,13.8,32.7,470.4311942717245,5.0,36.4,12.642494119893794,,,2062384.0,116221233564.0,56353.0,13046.0,104671.0,4.1,2230015.0,7.020880861105232,0.0,0.0,treated,1,2016.0,1,3.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2020,56026.0,266090000.0,67799.0,12.7,33.4,479.5564820417589,5.1,36.6,12.407366331711744,,,2005867.0,122839454670.0,61240.0,12581.0,110029.0,7.3,2266436.0,9.846815988789418,118.393,7448.906,treated,1,2016.0,1,4.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2021,61834.0,289806802.0,72944.0,12.0,34.4,474.6016862802376,5.0,36.9,12.549648842742258,,,2083731.0,135349638383.0,64955.0,13825.0,119282.0,4.6,2317304.0,13.167468030495384,197.514,12672.005,treated,1,2016.0,1,5.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2022,64296.0,305404414.0,80675.0,11.5,35.0,481.5226208112507,4.8,37.1,12.957998524567689,,,2170744.0,147681065700.0,68032.0,13101.0,130975.0,3.3,2371901.0,16.21915035578898,107.743,14167.866,treated,1,2016.0,1,6.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2023,68833.0,315195199.0,85518.0,11.3,35.9,488.1643705921629,4.6,37.5,,,,2233956.0,157071987451.0,70311.0,12511.0,140110.0,,,18.767221504326123,12.428,1145.303,treated,1,2016.0,1,7.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04013,Maricopa County,AZ,2024,72176.0,329775922.0,,,,,,,15.118028666526598,,,2280645.0,168403424931.0,73840.0,12074.0,142693.0,,,,0.0,0.0,treated,1,2016.0,1,8.0,Oracle,Oracle;Apple;Microsoft;Meta,1,1,PRE_COVID_COHORT;MULTIPLE_OPERATORS;HUGE_METRO
04015,Mohave County,AZ,2010,25865.0,5019325.0,39785.0,,12.0,14.939636747889567,10.8,46.3,11.396233305498882,,,44996.0,1458832103.0,32422.0,,3778.0,12.9,82880.0,3.255712195588859,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2011,25878.0,5045649.0,40573.0,,12.2,15.053122092078691,12.1,46.8,11.470939056626078,,,44771.0,1481355760.0,33088.0,,3655.0,12.2,79969.0,3.231231064291075,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2012,26332.0,4991518.0,39383.0,18.6,12.2,15.092575688273984,14.2,47.4,11.756357117284333,,,44119.0,1509632686.0,34217.0,,3629.0,11.0,78227.0,3.560778553066471,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2013,27161.0,5195248.0,39200.0,19.4,11.9,15.12737886058314,14.5,48.0,12.348806111356678,,,44762.0,1553200943.0,34699.0,,3529.0,10.4,77748.0,3.3381799649243775,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2014,28567.0,5196771.0,38456.0,19.9,12.2,15.187534343755432,14.3,48.6,12.512619882196166,,,45707.0,1606602316.0,35150.0,,3578.0,8.7,78835.0,3.05417378551233,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2015,29421.0,5200633.0,38488.0,19.8,11.8,15.253540360203832,13.2,49.2,12.669022660006556,,,46839.0,1670307215.0,35661.0,,3566.0,8.0,80004.0,2.8239939999693875,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2016,30611.0,5456986.0,39856.0,19.3,11.9,15.273567185648972,11.7,49.7,12.866654322722091,,,47595.0,1715449940.0,36042.0,,3642.0,6.7,80843.0,2.908434766652394,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2017,32274.0,5323399.0,41567.0,18.6,12.3,15.353224446408287,10.1,50.4,13.224290811975196,,,48983.0,1825785951.0,37274.0,,3692.0,6.0,80346.0,3.0837004405286343,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2018,33670.0,5437354.0,43266.0,17.5,12.9,15.456208833435166,8.9,50.9,13.780563681507113,,,50290.0,1926317258.0,38304.0,,3726.0,5.7,82532.0,3.5721971164191952,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2019,35487.0,5596478.0,45587.0,16.4,12.9,15.578544984375323,8.0,51.6,13.209453956285891,,,51173.0,2015210055.0,39381.0,,3821.0,5.8,84570.0,4.490265710315399,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2020,39063.0,5881927.0,47686.0,16.2,13.4,15.826292566567442,7.6,52.3,12.921085248251751,,,50365.0,2156409699.0,42815.0,,3955.0,9.9,86304.0,5.17521179447684,165.627,6053.588,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2021,43086.0,6451864.0,49738.0,16.0,14.6,15.84699445354444,7.4,52.3,13.138363216487877,,,54260.0,2402369916.0,44275.0,,4214.0,5.7,87286.0,5.486006862534849,401.55,12792.797,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2022,43642.0,6676731.0,53592.0,16.0,14.4,16.06863965650469,7.5,52.9,13.679579400955044,,,54756.0,2592203667.0,47341.0,,4639.0,4.5,89078.0,6.516048487777375,206.071,13024.868,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2023,46106.0,6701537.0,55799.0,16.8,14.9,16.30798647296701,6.9,53.2,,,,55181.0,2741994125.0,49691.0,,4900.0,,,7.986376496775145,34.185,663.954,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04015,Mohave County,AZ,2024,48586.0,7229383.0,,,,,,,16.247910365485446,,,56391.0,2887187220.0,51199.0,,5056.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,CROSS_STATE_FILL
04019,Pima County,AZ,2010,34100.0,39307725.0,45521.0,,29.6,104.96186072225748,8.0,37.3,11.230915693141965,,,343093.0,13881996421.0,40461.0,180.0,19080.0,9.3,479984.0,4.839505231478944,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2011,35335.0,39429067.0,46341.0,,29.5,106.0195740633322,9.2,37.5,11.321181384748584,,,340806.0,14094820113.0,41357.0,218.0,18816.0,8.4,469332.0,4.820553124805314,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2012,36317.0,40385120.0,46443.0,18.5,29.4,106.7669058375024,10.1,37.7,11.5960592539824,,,346828.0,14538784959.0,41919.0,247.0,18957.0,7.4,466804.0,4.787025947624728,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2013,36562.0,39702623.0,45841.0,19.2,29.8,107.4027962636676,10.9,37.8,12.07922524048146,,,349900.0,14804022406.0,42309.0,241.0,18483.0,6.8,462267.0,4.872689798656413,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2014,37431.0,39766496.0,46233.0,19.0,30.1,108.08330676081138,10.8,37.9,12.378799134907531,,,351963.0,15174483435.0,43114.0,269.0,18710.0,6.0,465898.0,4.747409747879717,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2015,38569.0,39561836.0,46162.0,19.3,30.3,108.67022393834158,10.0,38.0,12.591449295080098,,,354029.0,15442796772.0,43620.0,249.0,18616.0,5.5,467826.0,4.5741238151502905,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2016,39720.0,40889603.0,46764.0,19.1,30.8,109.1927140865564,9.2,38.1,12.6507926259678,,,358682.0,15762468266.0,43946.0,253.0,18521.0,5.0,471452.0,4.69005991529705,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2017,41944.0,42330595.0,48676.0,18.3,31.6,109.6192166674466,8.4,38.2,13.235888935624734,,,364174.0,16562485473.0,45480.0,260.0,18633.0,4.6,464230.0,4.826733539394646,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2018,43614.0,43891349.0,51037.0,17.8,31.9,110.9757756546363,7.6,38.3,13.79269737139988,,,368438.0,17404474107.0,47239.0,262.0,18634.0,4.4,470435.0,4.991241826468943,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2019,45477.0,45428473.0,53379.0,16.8,32.4,111.79036402359856,7.0,38.5,13.292271717860723,,,375906.0,18417914734.0,48996.0,218.0,18961.0,4.5,482462.0,5.439556589336534,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2020,49629.0,45734608.0,55023.0,15.9,33.6,113.01676299886054,6.8,38.7,13.054270541429958,,,361323.0,19207831675.0,53160.0,268.0,19177.0,7.6,481338.0,7.753375855250105,103.582,6768.061,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2021,53840.0,48454038.0,59215.0,15.1,34.4,112.64532811532438,6.3,38.9,13.474877349899844,,,368320.0,20334171684.0,55208.0,278.0,20281.0,5.1,482454.0,10.28949577800342,203.464,10077.424,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2022,54802.0,49546263.0,64323.0,14.9,35.0,113.44304792086793,5.9,39.0,13.89341320373464,,,377863.0,21584183756.0,57122.0,271.0,21984.0,3.8,486536.0,12.091862509784026,97.449,13280.673,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2023,58535.0,51556424.0,67929.0,14.4,35.9,114.26514552128758,5.7,39.7,,,,386655.0,23006658538.0,59502.0,315.0,23195.0,,,13.818152278013407,16.16,901.766,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
04019,Pima County,AZ,2024,60425.0,52752176.0,,,,,,,16.134190437785016,,,386312.0,23926675440.0,61936.0,347.0,23608.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
