fips,year,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments
51640,2014,6029.0,177301846.0,29409.0,,360.0
51640,2015,6292.0,185738283.0,29521.0,,389.0
51640,2016,6283.0,184613608.0,29383.0,,403.0
51640,2017,6015.0,183764097.0,30551.0,,403.0
51640,2018,5861.0,186220350.0,31773.0,,417.0
51640,2019,5816.0,184954041.0,31800.0,,407.0
51640,2020,5362.0,181173522.0,33786.0,,408.0
51640,2021,5438.0,193143179.0,35516.0,,412.0
51640,2022,5634.0,216735302.0,38467.0,11.0,429.0
51650,2010,56082.0,2403586191.0,42858.0,14.0,2654.0
51650,2011,54534.0,2379303851.0,43629.0,12.0,2633.0
51650,2012,54960.0,2369077363.0,43106.0,14.0,2674.0
51650,2013,54948.0,2370963234.0,43150.0,45.0,2659.0
51650,2014,53954.0,2447771146.0,45368.0,40.0,2678.0
51650,2015,53838.0,2419072772.0,44932.0,41.0,2767.0
51650,2016,53937.0,2438781023.0,45215.0,46.0,2837.0
51650,2017,54447.0,2590159350.0,47572.0,36.0,2822.0
51650,2018,54195.0,2545404184.0,46967.0,83.0,2860.0
51650,2019,53534.0,2642922208.0,49369.0,31.0,2862.0
51650,2020,49695.0,2617333941.0,52668.0,27.0,2871.0
51650,2021,49882.0,2784628595.0,55825.0,24.0,3012.0
51650,2022,49284.0,2788430969.0,56578.0,86.0,3229.0
51660,2010,30363.0,1061652725.0,34965.0,,1568.0
51660,2011,31365.0,1090673487.0,34773.0,,1565.0
51660,2012,31443.0,1123163823.0,35721.0,,1586.0
51660,2013,29921.0,1036927316.0,34655.0,,1557.0
51660,2014,30204.0,1050620719.0,34785.0,,1531.0
51660,2015,30608.0,1105007220.0,36102.0,,1604.0
51660,2016,31363.0,1112149335.0,35460.0,,1650.0
51660,2017,31560.0,1167934598.0,37007.0,,1673.0
51660,2018,31373.0,1214888744.0,38724.0,,1695.0
51660,2019,31668.0,1266205402.0,39984.0,,1698.0
51660,2020,28864.0,1317741119.0,45653.0,66.0,1720.0
51660,2021,29632.0,1332512011.0,44968.0,,1749.0
51660,2022,31491.0,1470667097.0,46701.0,,1835.0
51670,2010,7905.0,370642622.0,46889.0,,504.0
51670,2011,7820.0,371468654.0,47503.0,,488.0
51670,2012,7865.0,387176081.0,49227.0,,496.0
51670,2013,7971.0,389922554.0,48921.0,,499.0
51670,2014,8025.0,401020014.0,49970.0,,487.0
51670,2015,7870.0,408219058.0,51871.0,,496.0
51670,2016,7650.0,413392450.0,54039.0,,510.0
51670,2017,7766.0,413992266.0,53311.0,,511.0
51670,2018,7940.0,436893838.0,55022.0,,521.0
51670,2019,7804.0,424281610.0,54370.0,,528.0
51670,2020,7484.0,437789131.0,58497.0,,531.0
51670,2021,7380.0,443074423.0,60038.0,,537.0
51670,2022,7380.0,465053151.0,63019.0,41.0,588.0
51678,2010,4904.0,176443238.0,35979.0,,368.0
51678,2011,4896.0,178701965.0,36503.0,,365.0
51678,2012,4972.0,184890314.0,37186.0,,370.0
51678,2013,4813.0,181251223.0,37656.0,,363.0
51678,2014,4775.0,184345136.0,38606.0,,350.0
51678,2015,4791.0,190943790.0,39854.0,,356.0
51678,2016,4850.0,197187307.0,40656.0,,352.0
51678,2017,4599.0,193976248.0,42176.0,,324.0
51678,2018,4447.0,192220479.0,43227.0,,311.0
51678,2019,4396.0,198053797.0,45049.0,,296.0
51678,2020,4193.0,203458855.0,48522.0,,289.0
51678,2021,4484.0,219116891.0,48862.0,,294.0
51678,2022,4928.0,239682624.0,48640.0,39.0,316.0
51680,2010,50141.0,1950446916.0,38900.0,6.0,2448.0
51680,2011,50552.0,1986417207.0,39294.0,,2426.0
51680,2012,50776.0,2024154191.0,39864.0,,2469.0
51680,2013,50745.0,2063954355.0,40673.0,,2471.0
51680,2014,51172.0,2140963233.0,41839.0,7.0,2476.0
51680,2015,51380.0,2140945365.0,41669.0,,2573.0
51680,2016,51272.0,2154482004.0,42021.0,7.0,2635.0
51680,2017,51809.0,2227476154.0,42994.0,,2676.0
51680,2018,52395.0,2317628432.0,44234.0,5.0,2741.0
51680,2019,52414.0,2367379772.0,45167.0,3.0,2730.0
51680,2020,48666.0,2370564841.0,48711.0,11.0,2692.0
51680,2021,48686.0,2462873381.0,50587.0,12.0,2731.0
51680,2022,49133.0,2660404624.0,54147.0,28.0,2873.0
51683,2010,23743.0,1353973738.0,57027.0,,1521.0
51683,2011,24218.0,1385137933.0,57196.0,,1483.0
51683,2012,24247.0,1405404391.0,57962.0,,1495.0
51683,2013,22966.0,1355080512.0,59004.0,,1465.0
51683,2014,22992.0,1374482134.0,59781.0,,1476.0
51683,2015,22771.0,1363853753.0,59895.0,,1566.0
51683,2016,22621.0,1358097018.0,60037.0,,1589.0
51683,2017,22358.0,1399847682.0,62611.0,,1570.0
51683,2018,22303.0,1396700306.0,62624.0,,1593.0
51683,2019,23204.0,1532660086.0,66053.0,3.0,1562.0
51683,2020,22409.0,1619555146.0,72274.0,,1537.0
51683,2021,23194.0,1731647277.0,74661.0,14.0,1572.0
51683,2022,23902.0,1843392473.0,77124.0,28.0,1668.0
51685,2010,2824.0,121942182.0,43184.0,,249.0
51685,2011,2902.0,126180544.0,43486.0,,261.0
51685,2012,2733.0,121154970.0,44329.0,,260.0
51685,2013,2743.0,123910676.0,45179.0,,266.0
51685,2014,2848.0,139167015.0,48871.0,,263.0
51685,2015,2984.0,132543176.0,44422.0,,283.0
51685,2016,3282.0,148661374.0,45298.0,,283.0
51685,2017,3508.0,161407890.0,46017.0,,301.0
51685,2018,3653.0,178918040.0,48975.0,,316.0
51685,2019,3741.0,184096402.0,49208.0,,314.0
51685,2020,3738.0,196327631.0,52526.0,,304.0
51685,2021,3974.0,211374639.0,53184.0,9.0,319.0
51685,2022,4411.0,233434764.0,52917.0,12.0,345.0
51690,2010,11197.0,319222595.0,28509.0,,740.0
51690,2011,11292.0,325109299.0,28790.0,,786.0
51690,2012,11168.0,329993377.0,29547.0,,833.0
51690,2013,10144.0,305071728.0,30073.0,40.0,880.0
51690,2014,9825.0,307818150.0,31329.0,,919.0
51690,2015,9626.0,314768807.0,32699.0,,994.0
51690,2016,9060.0,308343772.0,34032.0,,1044.0
51690,2017,8970.0,299319054.0,33367.0,,1032.0
51690,2018,9254.0,307067218.0,33181.0,,1076.0
51690,2019,9150.0,303902021.0,33212.0,,1024.0
51690,2020,8861.0,317533099.0,35835.0,,967.0
51690,2021,8951.0,338969523.0,37869.0,,972.0
51690,2022,9423.0,383239945.0,40670.0,17.0,1057.0
51700,2010,95481.0,4090203089.0,42838.0,107.0,3902.0
51700,2011,96309.0,4279972746.0,44440.0,115.0,3768.0
51700,2012,96261.0,4467650003.0,46412.0,155.0,3743.0
51700,2013,97302.0,4628390786.0,47567.0,166.0,3674.0
51700,2014,98179.0,4855826048.0,49459.0,150.0,3662.0
51700,2015,97536.0,4979654359.0,51054.0,171.0,3792.0
51700,2016,96225.0,4923559219.0,51167.0,167.0,3850.0
51700,2017,97754.0,5147323463.0,52656.0,145.0,3859.0
51700,2018,101887.0,5396527829.0,52966.0,140.0,3921.0
51700,2019,103520.0,5685298168.0,54920.0,142.0,3941.0
51700,2020,99479.0,5752336297.0,57825.0,126.0,4019.0
51700,2021,100381.0,6008068891.0,59852.0,135.0,4192.0
51700,2022,100346.0,6375732540.0,63538.0,14.0,4519.0
51710,2010,136257.0,6232647104.0,45742.0,473.0,5681.0
51710,2011,138035.0,6427916477.0,46567.0,518.0,5617.0
51710,2012,137771.0,6597570846.0,47888.0,,5617.0
51710,2013,136462.0,6533113787.0,47875.0,,5590.0
51710,2014,134423.0,6647083312.0,49449.0,130.0,5515.0
51710,2015,139830.0,7326505575.0,52396.0,512.0,5758.0
51710,2016,140246.0,7403619104.0,52790.0,214.0,5861.0
51710,2017,141959.0,7604987434.0,53572.0,217.0,5886.0
51710,2018,142754.0,7932728607.0,55569.0,496.0,6069.0
51710,2019,141016.0,8101489345.0,57451.0,438.0,6101.0
51710,2020,132792.0,8182208658.0,61617.0,,6108.0
51710,2021,133874.0,8652380974.0,64631.0,403.0,6202.0
51710,2022,137491.0,9286666948.0,67544.0,234.0,6656.0
51720,2010,4155.0,154638194.0,37217.0,,271.0
51720,2011,4179.0,158631109.0,37957.0,,261.0
51720,2012,4142.0,157773603.0,38093.0,,274.0
51720,2013,3805.0,140623244.0,36956.0,,257.0
51720,2014,3749.0,137959938.0,36804.0,,252.0
51720,2015,3714.0,139205676.0,37479.0,,263.0
51720,2016,3627.0,131895660.0,36365.0,,267.0
51720,2017,3518.0,126446616.0,35941.0,,252.0
51720,2018,3424.0,129002844.0,37671.0,,246.0
51720,2019,3412.0,138012388.0,40454.0,,241.0
51720,2020,3178.0,132529192.0,41700.0,,236.0
51720,2021,3098.0,127898926.0,41284.0,,231.0
51720,2022,3020.0,130491541.0,43206.0,,237.0
51730,2010,14319.0,512976316.0,35824.0,,861.0
51730,2011,14247.0,522466030.0,36672.0,,852.0
51730,2012,13775.0,519510444.0,37713.0,,837.0
51730,2013,13327.0,507190856.0,38058.0,,842.0
51730,2014,12907.0,510708380.0,39567.0,,818.0
51730,2015,13009.0,503858332.0,38731.0,,865.0
51730,2016,13244.0,511857598.0,38649.0,,915.0
51730,2017,13016.0,511049963.0,39262.0,,931.0
51730,2018,13210.0,540936141.0,40948.0,,948.0
51730,2019,13180.0,548752685.0,41634.0,,945.0
51730,2020,12068.0,513490381.0,42550.0,,940.0
51730,2021,11934.0,530995206.0,44494.0,,977.0
51730,2022,12176.0,582897611.0,47874.0,17.0,1089.0
51735,2010,1796.0,53828314.0,29967.0,,241.0
51735,2011,1771.0,54274544.0,30642.0,,236.0
51735,2012,1729.0,53912249.0,31178.0,,233.0
51735,2013,1653.0,49103358.0,29704.0,,219.0
51735,2014,1613.0,49688047.0,30797.0,,204.0
51735,2015,1659.0,52186716.0,31457.0,,213.0
51735,2016,1740.0,54083309.0,31087.0,,223.0
51735,2017,1814.0,57989160.0,31963.0,,223.0
51735,2018,1841.0,61689075.0,33508.0,,235.0
51735,2019,1802.0,61601317.0,34190.0,,246.0
51735,2020,1717.0,61940029.0,36069.0,,249.0
51735,2021,1758.0,65720658.0,37382.0,,261.0
51735,2022,1833.0,73681301.0,40203.0,,284.0
51740,2010,42296.0,1933485064.0,45714.0,,1851.0
51740,2011,43282.0,2025931364.0,46808.0,,1835.0
51740,2012,43920.0,2077039818.0,47291.0,,1847.0
51740,2013,44647.0,2098696129.0,47006.0,,1832.0
51740,2014,44093.0,2178783252.0,49414.0,,1816.0
51740,2015,44750.0,2260159526.0,50507.0,,1886.0
51740,2016,43715.0,2225177817.0,50902.0,,1882.0
51740,2017,43638.0,2311153791.0,52961.0,,1831.0
51740,2018,44343.0,2423157291.0,54646.0,,1847.0
51740,2019,44682.0,2536837229.0,56775.0,,1837.0
51740,2020,43184.0,2515028778.0,58239.0,,1850.0
51740,2021,43115.0,2639058389.0,61210.0,,1873.0
51740,2022,42783.0,2797888472.0,65397.0,30.0,1986.0
51750,2010,5954.0,234245388.0,39346.0,,347.0
51750,2011,6072.0,243686430.0,40133.0,,349.0
51750,2012,6132.0,255435456.0,41657.0,,349.0
51750,2013,5994.0,244654777.0,40817.0,,326.0
51750,2014,5784.0,241799183.0,41806.0,,314.0
51750,2015,5816.0,246368457.0,42360.0,,319.0
51750,2016,5957.0,255143918.0,42833.0,,329.0
51750,2017,5895.0,255797049.0,43396.0,,337.0
51750,2018,5900.0,261221226.0,44272.0,,343.0
51750,2019,5961.0,265497257.0,44537.0,,345.0
51750,2020,5463.0,263925523.0,48311.0,,347.0
51750,2021,5750.0,282548607.0,49139.0,,352.0
51750,2022,5968.0,296632851.0,49704.0,18.0,369.0
51760,2010,148083.0,7714878459.0,52098.0,282.0,7147.0
51760,2011,149540.0,7945656647.0,53134.0,154.0,7082.0
51760,2012,148410.0,7995919054.0,53877.0,216.0,7100.0
51760,2013,147607.0,8035286905.0,54437.0,140.0,7004.0
51760,2014,148477.0,8298845651.0,55893.0,191.0,7014.0
51760,2015,149651.0,8723523606.0,58293.0,178.0,7393.0
51760,2016,153128.0,8937242422.0,58365.0,205.0,7730.0
51760,2017,154502.0,9301956138.0,60206.0,335.0,7685.0
51760,2018,155753.0,9606645500.0,61679.0,172.0,7902.0
51760,2019,158794.0,10161369809.0,63991.0,244.0,8017.0
51760,2020,147619.0,10374591778.0,70280.0,241.0,8001.0
51760,2021,148861.0,10901060025.0,73230.0,267.0,8296.0
51760,2022,154383.0,11928781720.0,77267.0,388.0,9155.0
51770,2010,65552.0,2547823328.0,38867.0,,3286.0
51770,2011,65620.0,2603111552.0,39670.0,,3251.0
51770,2012,66193.0,2686183201.0,40581.0,4.0,3247.0
51770,2013,66969.0,2792480827.0,41698.0,8.0,3170.0
51770,2014,66992.0,2846464687.0,42490.0,14.0,3148.0
51770,2015,66795.0,2963347025.0,44365.0,4.0,3236.0
51770,2016,67358.0,3054607410.0,45349.0,4.0,3285.0
51770,2017,66383.0,3036768336.0,45746.0,4.0,3318.0
51770,2018,66361.0,3101882760.0,46743.0,3.0,3395.0
51770,2019,65803.0,3177781836.0,48292.0,,3431.0
51770,2020,61814.0,3208726197.0,51909.0,,3405.0
51770,2021,62715.0,3416628867.0,54479.0,27.0,3441.0
51770,2022,63889.0,3644199619.0,57039.0,61.0,3669.0
51775,2010,22558.0,966420754.0,42843.0,,1028.0
51775,2011,22347.0,995678660.0,44555.0,15.0,1007.0
51775,2012,22682.0,1031466151.0,45474.0,,1013.0
51775,2013,22132.0,1013602164.0,45799.0,,998.0
51775,2014,21900.0,1011548234.0,46190.0,,994.0
51775,2015,20525.0,968598221.0,47191.0,,1038.0
51775,2016,20321.0,955247947.0,47007.0,,1058.0
51775,2017,20159.0,957039989.0,47474.0,,1059.0
51775,2018,20008.0,979785415.0,48971.0,,1069.0
51775,2019,19418.0,964052908.0,49647.0,,1051.0
51775,2020,18674.0,973013678.0,52105.0,,1030.0
51775,2021,18612.0,1014772792.0,54522.0,,1048.0
51775,2022,18667.0,1077117889.0,57702.0,18.0,1119.0
51790,2010,11132.0,332167446.0,29838.0,,829.0
51790,2011,11216.0,333208712.0,29708.0,,814.0
51790,2012,11403.0,352680495.0,30930.0,,846.0
51790,2013,11186.0,351100240.0,31386.0,,829.0
51790,2014,10980.0,353442455.0,32191.0,,820.0
51790,2015,11180.0,368667598.0,32974.0,,852.0
51790,2016,11099.0,378195772.0,34076.0,,858.0
51790,2017,11244.0,396454067.0,35258.0,,876.0
51790,2018,11274.0,424461850.0,37649.0,,903.0
51790,2019,11264.0,425120151.0,37743.0,,883.0
51790,2020,10572.0,419472341.0,39676.0,,873.0
51790,2021,10876.0,450958288.0,41464.0,,898.0
51790,2022,11176.0,494667877.0,44264.0,32.0,962.0
51800,2010,25095.0,989385814.0,39426.0,4.0,1593.0
51800,2011,24775.0,994808988.0,40153.0,,1598.0
51800,2012,26673.0,1163424711.0,43618.0,,1617.0
51800,2013,26888.0,1205079251.0,44819.0,,1630.0
51800,2014,27125.0,1261750462.0,46517.0,,1636.0
51800,2015,28482.0,1338428623.0,46992.0,,1740.0
51800,2016,29850.0,1379743527.0,46222.0,,1791.0
51800,2017,30826.0,1431550866.0,46440.0,,1827.0
51800,2018,31737.0,1487863552.0,46881.0,,1890.0
51800,2019,32603.0,1625834701.0,49868.0,,1897.0
51800,2020,32063.0,1761267664.0,54931.0,,1885.0
51800,2021,33419.0,1922886493.0,57538.0,,1980.0
51800,2022,34816.0,2019215609.0,57996.0,41.0,2257.0
51810,2010,164022.0,6035004733.0,36794.0,311.0,11257.0
51810,2011,162574.0,6183056429.0,38032.0,377.0,11202.0
51810,2012,164585.0,6493533783.0,39454.0,377.0,11356.0
51810,2013,169419.0,6597142323.0,38940.0,429.0,11184.0
51810,2014,171026.0,6802728320.0,39776.0,447.0,11169.0
51810,2015,173655.0,7073934964.0,40735.0,519.0,11744.0
51810,2016,176470.0,7235788286.0,41003.0,614.0,12115.0
51810,2017,178341.0,7462041082.0,41841.0,609.0,12178.0
51810,2018,178196.0,7623953602.0,42784.0,530.0,12322.0
51810,2019,179379.0,7965969282.0,44409.0,519.0,12310.0
51810,2020,167802.0,8121956151.0,48402.0,572.0,12432.0
51810,2021,171513.0,8650103264.0,50434.0,566.0,12920.0
51810,2022,174794.0,9267327421.0,53019.0,799.0,13978.0
51820,2010,9139.0,286533190.0,31352.0,,608.0
51820,2011,9229.0,300207867.0,32528.0,,599.0
51820,2012,9535.0,324138654.0,33995.0,,623.0
51820,2013,9666.0,331806216.0,34328.0,,621.0
51820,2014,9688.0,340555597.0,35152.0,,634.0
51820,2015,9769.0,346349813.0,35455.0,,687.0
51820,2016,9716.0,355781483.0,36620.0,,727.0
51820,2017,9655.0,373210403.0,38654.0,,746.0
51820,2018,9492.0,356731750.0,37583.0,,765.0
51820,2019,9348.0,355901667.0,38071.0,,763.0
51820,2020,8913.0,370781779.0,41601.0,,747.0
51820,2021,9002.0,392122767.0,43558.0,,756.0
51820,2022,9269.0,417878667.0,45081.0,16.0,806.0
51830,2010,14197.0,455342094.0,32074.0,,604.0
51830,2011,13388.0,442433354.0,33048.0,,584.0
51830,2012,13709.0,470900738.0,34349.0,,572.0
51830,2013,13599.0,476565030.0,35043.0,,549.0
51830,2014,12880.0,477661964.0,37087.0,,535.0
51830,2015,13110.0,495663268.0,37808.0,,520.0
51830,2016,13064.0,517341531.0,39602.0,,520.0
51830,2017,13016.0,550724496.0,42312.0,,524.0
51830,2018,13008.0,556892849.0,42812.0,,534.0
51830,2019,12780.0,554019541.0,43352.0,,528.0
51830,2020,10838.0,512607677.0,47297.0,,529.0
51830,2021,11208.0,565395380.0,50448.0,,542.0
51830,2022,10931.0,564524701.0,51645.0,,578.0
